txHash,tokenId,class,breedCount,withPrice,withPriceUsd,timestamp,numJapan,numMystic,numXmas,level,shouldAscend,part1,part2,part3,part4,part5,part6,summer2022,agamogenesis
"0xead2487c9fdcb8a082b3e108b54f181f0780b399ab1098909ce7f2b77b5a222a,4973971,Reptile,4.0,""0,00261692"",""10,3"",2024-05-27 11:10:43,0,0,0,1.0,0.0,eyes-tricky,mouth-tiny-turtle,ears-curved-spine,horn-incisor,back-tri-spikes,tail-iguana,0.0,0.0"
"0x8a37e7a1e5276238409ccb6e5eed9fe31edbd504f2ed3211c6ede1ba6736763a,3780359,Beast,2.0,""0,00080313"",""3,16"",2024-05-27 11:10:34,0,0,0,1.0,0.0,eyes-tricky,mouth-mosquito,ears-sakura,horn-parasite,back-raven,tail-shiba,0.0,0.0"
"0xa388cea396f81b315b32fa4198ca56863b6b4146d246a63f552ceefdbfe74b76,10279673,Plant,0.0,""0,0009"",""3,54"",2024-05-27 11:10:28,0,0,0,2.0,0.0,eyes-papi,mouth-herbivore,ears-lotus,horn-leaf-bug,back-watering-can,tail-hot-butt,0.0,0.0"
"0x55ca3474a31f7069bc87f55a4e3129a2011c0239c55d35fcd4140a6069395cf3,7921813,Dusk,0.0,""0,00088"",""3,46"",2024-05-27 11:10:28,0,0,0,1.0,0.0,eyes-clear,mouth-tiny-turtle,ears-swirl,horn-incisor,back-tri-spikes,tail-thorny-caterpillar,0.0,0.0"
"0x10fc6b4d2ff3e607f06ea02dda859ca015b8ddfeb03b8b92af0d4c2f6f1d1a11,918699,Reptile,3.0,""0,00145682"",""5,73"",2024-05-27 11:10:19,0,0,0,1.0,0.0,eyes-tricky,mouth-toothless-bite,ears-curved-spine,horn-incisor,back-red-ear,tail-tiny-dino,0.0,0.0"
"0x050f0543a725262cf2a6ec36fcf7fa25b0c74fe7224976398b142de80d155f82,11229972,Mech,0.0,""0,00090927"",""3,58"",2024-05-27 11:10:16,0,0,0,9.0,1.0,eyes-zeal,mouth-peace-maker,ears-inkling,horn-dual-blade,back-furball,tail-twin-tail,0.0,0.0"
"0x0770a38b1679a7c52a116ef7af5c92b0ffff542a631bc71ef38665e1007662bc,9486598,Plant,3.0,""0,00085"",""3,34"",2024-05-27 11:10:13,0,0,0,5.0,0.0,eyes-confused,mouth-serious,ears-lotus,horn-cactus,back-pumpkin,tail-carrot,0.0,0.0"
"0xd82b15d0f95b6bf7d0fd1d88c72ded87d417fa62c3b26ef34e4392162b438c11,11995424,Dawn,3.0,""0,011"",""43,27"",2024-05-27 11:10:10,0,0,0,23.0,0.0,eyes-tricky,mouth-silence-whisper,ears-innocent-lamb,horn-cerastes,back-indian-star,tail-snake-jar-2,0.0,0.0"
"0xfce5316b728fb26562e97d24ae243a48250b6a5b594271b82b01afc6e39a309d,2614428,Beast,3.0,""0,000999"",""3,93"",2024-05-27 11:10:01,0,0,0,1.0,0.0,eyes-chubby,mouth-nut-cracker,ears-nyan,horn-imp,back-ronin,tail-nut-cracker,0.0,0.0"
"0x53a1f03c1470fc1bd1fa47c3add68de2bc73c39d53f2954e27f993dcb028d74e,3138200,Plant,2.0,""0,00081381"",""3,2"",2024-05-27 11:09:58,0,0,0,1.0,0.0,eyes-zeal,mouth-hungry-bird,ears-nut-cracker,horn-feather-spear,back-sandal,tail-nut-cracker,0.0,0.0"
"0xf8ac88b1e324f664e888daa56ed7ffa7c60b0012b30058a9945b9e6adfb4551a,4572527,Beast,2.0,""0,000999"",""3,93"",2024-05-27 11:09:58,0,0,0,1.0,0.0,eyes-lucas,mouth-doubletalk,ears-zen,horn-dual-blade,back-risky-beast,tail-nut-cracker,0.0,0.0"
"0x630b9e284d8124f4ba39c3c064cec084bf9fcedd595039abcbf54e60393c9b76,264247,Plant,4.0,""0,00085"",""3,34"",2024-05-27 11:09:52,0,0,0,1.0,0.0,eyes-papi,mouth-serious,ears-hollow,horn-cactus,back-pumpkin,tail-yam,0.0,0.0"
"0x56e300f2d96d2f618181ce8b36af70476029e9df400d33088e669164c1bd8ded,5860898,Aquatic,0.0,""0,00125"",""4,92"",2024-05-27 11:09:49,0,0,0,9.0,1.0,eyes-clear,mouth-risky-fish,ears-nimo,horn-shoal-star,back-goldfish,tail-nimo,0.0,0.0"
"0x7b09aac1979ece18622645e52515d8e53bf7ccd7031b557dc6ebbaa98df716d8,8661062,Plant,3.0,""0,00085"",""3,34"",2024-05-27 11:09:46,0,0,0,1.0,0.0,eyes-confused,mouth-serious,ears-lotus,horn-cactus,back-pumpkin,tail-carrot,0.0,0.0"
"0x2064514aac64ea60f7363617b75a519ac54e0b81e209d4c9a4f56608dadd403d,3276998,Beast,4.0,""0,0012"",""4,72"",2024-05-27 11:09:43,0,0,0,1.0,0.0,eyes-chubby,mouth-nut-cracker,ears-innocent-lamb,horn-dual-blade,back-ronin,tail-nut-cracker,0.0,0.0"
"0x8a5289846013cc5113812b6626caf3b7424d966ddafd53510a195de9d1ecc628,4385098,Aquatic,3.0,""0,000999"",""3,93"",2024-05-27 11:09:43,0,0,0,1.0,0.0,eyes-clear,mouth-risky-fish,ears-inkling,horn-shoal-star,back-goldfish,tail-koi,0.0,0.0"
"0xb2a1ed266103b5561b05f41aa5a686fd7924d56b8363d620ebd315aa178342fd,3773824,Plant,3.0,""0,00085"",""3,34"",2024-05-27 11:09:37,0,0,0,1.0,0.0,eyes-papi,mouth-serious,ears-lotus,horn-cactus,back-shiitake,tail-carrot,0.0,0.0"
"0x6538ba7d7d807d51ccf39514998eabd89392675073d6593b4fcc8a926a03d27c,175031,Aquatic,3.0,""0,00080482"",""3,17"",2024-05-27 11:09:37,0,0,0,1.0,0.0,eyes-confused,mouth-toothless-bite,ears-leaf-bug,horn-shoal-star,back-jaguar,tail-navaga,0.0,0.0"
"0x03f52eb85793716cd8cf362315f568b031a7642bcc22c69f2bad74a9d4bfab93,4741851,Plant,3.0,""0,00099862"",""3,93"",2024-05-27 11:09:28,0,0,0,1.0,0.0,eyes-cucumber-slice,mouth-serious,ears-lotus,horn-cactus,back-pumpkin,tail-carrot,0.0,0.0"
"0xfbddf36abfee0f46ad8dd72346d58035a0a2a6764da7cb7f3607aefde9c8fc4c,11778392,Mech,2.0,""0,00129"",""5,07"",2024-05-27 11:09:28,0,0,0,5.0,0.0,eyes-gero,mouth-hungry-bird,ears-risky-bird,horn-bumpy,back-hero,tail-cottontail,0.0,0.0"
"0x9961138196c68712dd2e45111eba5007be34b8a66e417729ef2beacfc3b34aba,9409028,Plant,3.0,""0,00131"",""5,15"",2024-05-27 11:09:25,0,0,0,9.0,0.0,eyes-scar,mouth-zigzag,ears-larva,horn-leaf-bug,back-garish-worm,tail-yam,0.0,0.0"
"0xe849e52de85907748186948e0afb5449e436dac70482451cc84a1c2e8782d1a1,11594019,Mech,0.0,""0,000997"",""3,92"",2024-05-27 11:09:10,0,0,0,9.0,0.0,eyes-gecko,mouth-kotaro,ears-sidebarb,horn-scaly-spoon,back-indian-star,tail-tiny-dino,0.0,0.0"
"0x336ec36dfc5651a940494f358bfca4c5efdd8ee2849e0c7c80de40a479cdd684,9065136,Plant,0.0,""0,00088837"",""3,49"",2024-05-27 11:09:07,0,0,0,1.0,0.0,eyes-papi,mouth-serious,ears-clover,horn-cactus,back-pumpkin,tail-carrot,0.0,0.0"
"0x879cf190f1f2c22e91f7cf8f931c0206babda1945bf53d7796ad6f02638028cf,11732567,Aquatic,2.0,""0,00145"",""5,7"",2024-05-27 11:09:07,0,0,0,7.0,0.0,eyes-topaz,mouth-risky-fish,ears-innocent-lamb,horn-leaf-bug,back-goldfish,tail-nimo,0.0,0.0"
"0x22ba2d76f3c87eb4c84d65d75f45740f0b702998cb49b0667ccc77d54215b324,3270390,Plant,3.0,""0,00085"",""3,34"",2024-05-27 11:09:04,0,0,0,1.0,0.0,eyes-papi,mouth-serious,ears-lotus,horn-cactus,back-pumpkin,tail-carrot,0.0,0.0"
"0xacab2af959e9cb08fca12d2a872e62fc27254759e98114011b67b24295e92116,11630330,Beast,0.0,""0,00109628"",""4,31"",2024-05-27 11:08:55,0,0,0,7.0,0.0,eyes-chubby,mouth-goda,ears-innocent-lamb,horn-dual-blade,back-blue-moon,tail-cottontail,0.0,0.0"
"0x96e927dde39727c0008be6b41b3288d089a5fc26932148e8e125e6a8b236a19f,924148,Plant,3.0,""0,0009"",""3,54"",2024-05-27 11:08:52,0,0,0,2.0,0.0,eyes-gecko,mouth-serious,ears-lotus,horn-rose-bud,back-pumpkin,tail-hatsune,0.0,0.0"
"0x334919b342bf4f26a696c0f01ae11ab78e98f6b0d2c784649996f3dc88295067,6811837,Plant,4.0,""0,00089"",""3,5"",2024-05-27 11:08:52,0,0,0,9.0,0.0,eyes-papi,mouth-serious,ears-hollow,horn-leaf-bug,back-pumpkin,tail-carrot,0.0,0.0"
"0xc64c9e7c5291f3e4282c1b5de031160ba73f49194c589cf74de3cd82eae004a5,9486317,Plant,0.0,""0,00085"",""3,34"",2024-05-27 11:08:10,0,0,0,1.0,0.0,eyes-papi,mouth-serious,ears-lotus,horn-cactus,back-pumpkin,tail-yam,0.0,0.0"
"0xce45e447a613eccfddbfbc50b21ce5f9274571ac90c614bde4dc013f90cea930,7696216,Dusk,0.0,""0,0022"",""8,65"",2024-05-27 11:08:10,0,0,0,9.0,0.0,eyes-tricky,mouth-tiny-turtle,ears-friezard,horn-cuckoo,back-garish-worm,tail-cattail,0.0,0.0"
"0x8e18ef7922a95436e858e8472890bee7d5828fca30ee14a605560ec354bb94d6,11846428,Reptile,0.0,""0,001"",""3,93"",2024-05-27 11:08:10,0,0,0,1.0,0.0,eyes-topaz,mouth-square-teeth,ears-small-frill,horn-dual-blade,back-scarab,tail-granmas-fan,0.0,0.0"
"0xf37e82763d567df40e20f46217c61dab6bd38f8ad225e69f07bf7727830d153b,9591665,Aquatic,0.0,""0,00101237"",""3,98"",2024-05-27 11:07:52,0,0,0,1.0,0.0,eyes-topaz,mouth-lam,ears-inkling,horn-anemone,back-anemone,tail-nimo,0.0,0.0"
"0x7edd28c2a41c34c9caeb27b7f26e943ba4364343171362d4192d16de4256f274,8560445,Plant,3.0,""0,00123983"",""4,88"",2024-05-27 11:07:46,0,0,0,1.0,0.0,eyes-papi,mouth-serious,ears-clover,horn-cactus,back-watering-can,tail-hot-butt,0.0,0.0"
"0x882e398b9cf2ff9a11a91c2b958914704981c96864870db00844e8f817dc67f7,8661019,Plant,3.0,""0,00085"",""3,34"",2024-05-27 11:07:40,0,0,0,1.0,0.0,eyes-confused,mouth-serious,ears-clover,horn-cactus,back-pumpkin,tail-carrot,0.0,0.0"
"0xd30787d2f11bef9c3e08cef3aaa247c53d2f3d3a22b23983f7ef62eef1085464,6951562,Plant,2.0,""0,00095"",""3,74"",2024-05-27 11:07:40,0,0,0,9.0,1.0,eyes-little-owl,mouth-goda,ears-lotus,horn-beech,back-pumpkin,tail-carrot,0.0,0.0"
"0x2c86583530f12c8ab84a089d1ead75e0941bb0c6ba7f96313146e48d5018eb34,365234,Plant,3.0,""0,0012"",""4,72"",2024-05-27 11:07:13,0,0,0,1.0,0.0,eyes-papi,mouth-serious,ears-rosa,horn-rose-bud,back-pumpkin,tail-yam,0.0,0.0"
"0x76a6942362fa0a9a56eb1ad3ff8947393a16ca6d1b375bd205407b617cfa9c7c,1886850,Beast,3.0,""0,000999"",""3,93"",2024-05-27 11:07:07,0,0,0,5.0,0.0,eyes-chubby,mouth-nut-cracker,ears-belieber,horn-imp,back-ronin,tail-nut-cracker,0.0,0.0"
"0x53ab8888a65f61d486999b347a2fff80b6532b118502dd4da4fefc1608856bb6,5286642,Beast,3.0,""0,00080625"",""3,17"",2024-05-27 11:06:58,0,0,0,1.0,0.0,eyes-chubby,mouth-nut-cracker,ears-pink-cheek,horn-beech,back-ronin,tail-nut-cracker,0.0,0.0"
"0x7bdf4a962d3f8d02af114fbf96413c2f6276b12047471284960f9d107df82cb7,6235779,Aquatic,0.0,""0,00094858"",""3,73"",2024-05-27 11:06:58,0,0,0,9.0,1.0,eyes-clear,mouth-risky-fish,ears-inkling,horn-oranda,back-goldfish,tail-koi,0.0,0.0"
"0x67a458da4dda864fff874780c9d9492228a87048bd16d293b26887f721d3a736,1302229,Reptile,3.0,""0,0151"",""59,4"",2024-05-27 11:06:34,0,0,0,14.0,0.0,eyes-gecko,mouth-tiny-turtle,ears-curved-spine,horn-cerastes-2,back-croc,tail-iguana,0.0,0.0"
"0x315e248aadb2df79419fec7ac9ff6ad22017491157dcd8ab2e0bbc620fde45f1,5442283,Aquatic,3.0,""0,000999"",""3,93"",2024-05-27 11:06:34,0,0,0,1.0,0.0,eyes-clear,mouth-risky-fish,ears-gill,horn-shoal-star,back-goldfish,tail-koi,0.0,0.0"
"0xccba6d53300d98ac6c523bec39cf42fae867f66e1a076f950e494117f27e2ecd,7695992,Plant,0.0,""0,0008084"",""3,18"",2024-05-27 11:06:16,0,0,0,1.0,0.0,eyes-blossom,mouth-confident,ears-risky-bird,horn-rose-bud,back-pumpkin,tail-carrot,0.0,0.0"
"0x1b18225a1d13bc01473d6436f54d659ae8ef3a1810840127628dd9c0b2c6a8f3,5690669,Plant,2.0,""0,0015"",""5,9"",2024-05-27 11:06:16,0,0,0,1.0,0.0,eyes-papi,mouth-goda,ears-leafy,horn-rose-bud,back-pumpkin,tail-yam,0.0,0.0"
"0x1e139bbe18b6d57a48427ae7dc947867871ab62be20dca1f80926bc4ce7f2058,2003663,Plant,3.0,""0,000999"",""3,93"",2024-05-27 11:06:10,0,0,0,1.0,0.0,eyes-papi,mouth-serious,ears-lotus,horn-cactus,back-pumpkin,tail-carrot,0.0,0.0"
"0x71ef3f488e203b18b93d67f3bd460b90980c700331574810c03654b08c004505,819113,Plant,2.0,""0,0014"",""5,51"",2024-05-27 11:05:58,0,0,0,4.0,0.0,eyes-papi,mouth-goda,ears-clover,horn-rose-bud,back-pumpkin,tail-yam,0.0,0.0"
"0xc8abebcaffcb6651eb1894e4c98ae08722484260b85ad603541eb91e477c11b3,365089,Plant,2.0,""0,0009"",""3,54"",2024-05-27 11:05:46,0,0,0,8.0,0.0,eyes-papi,mouth-zigzag,ears-lotus,horn-cactus,back-pumpkin,tail-carrot,0.0,0.0"
"0x695a2e7931027a43f53896ecc286f6b82da33e751e78d2e084e591e539dd8fcc,7163116,Aquatic,0.0,""0,000999"",""3,93"",2024-05-27 11:05:46,0,0,0,1.0,0.0,eyes-telescope,mouth-risky-fish,ears-gill,horn-shoal-star,back-goldfish,tail-koi,0.0,0.0"
"0x03c912ace01a61882e0b48539538e33affac9619bac3806e5c666c42c30727a4,4237555,Plant,3.0,""0,0015"",""5,9"",2024-05-27 11:05:43,0,0,0,1.0,0.0,eyes-confused,mouth-serious,ears-sakura,horn-rose-bud,back-pumpkin,tail-grass-snake,0.0,0.0"
"0xeab6366275cf00ee0b120c14b5ce9cda537691bb838391ab901c291952a6eb18,11251789,Plant,0.0,""0,00142958"",""5,62"",2024-05-27 11:05:10,0,0,0,1.0,0.0,eyes-confused,mouth-goda,ears-rosa,horn-beech,back-hermit,tail-cattail,0.0,0.0"
"0x14de579d4ef9ed053f8bf5ac901cd57230f9a4692f6cab6f97b81c0cafddb7d3,9489887,Dusk,4.0,""0,0015"",""5,9"",2024-05-27 11:05:04,0,0,0,1.0,0.0,eyes-mavis,mouth-tiny-turtle,ears-nimo,horn-wing-horn,back-garish-worm,tail-grass-snake,0.0,0.0"
"0x977762ace4e08eb4fd11e5d2e81f6ccd5825667cbbe425c01204ae46f6244db7,5451448,Reptile,0.0,""0,00091"",""3,58"",2024-05-27 11:04:52,0,0,0,1.0,0.0,eyes-confused,mouth-doubletalk,ears-zen,horn-pliers,back-snail-shell,tail-navaga,0.0,0.0"
"0xf1c694f8f83379bb5e09d760b74fb0ce6e624ee39d34401628a3702898e10183,7665731,Aquatic,0.0,""0,00081881"",""3,22"",2024-05-27 11:03:55,0,0,0,1.0,0.0,eyes-gero,mouth-risky-fish,ears-nimo,horn-anemone,back-tri-spikes,tail-nimo,0.0,0.0"
"0x4292a25cd1cfc52d0b957532a6c9db8247339fdf3486bb5965a4c2e4054f842a,11961983,Bird,3.0,""0,00148021"",""5,82"",2024-05-27 11:03:52,0,0,0,1.0,0.0,eyes-clear,mouth-silence-whisper,ears-swirl,horn-shoal-star,back-pigeon-post,tail-nimo,0.0,0.0"
"0x9148736d241054d4aa9cf30843e5477c3a8a6a1e9baebb5bd1844df1c53daa46,1667285,Aquatic,0.0,""0,0009"",""3,54"",2024-05-27 11:03:49,0,0,0,1.0,0.0,eyes-gero,mouth-lam,ears-tiny-fan,horn-anemone,back-goldfish,tail-koi,0.0,0.0"
"0xf2df411dfe7b44613defb79f38c03813bda68408bb17d56377431ece0972ff57,6671648,Beast,3.0,""0,000999"",""3,93"",2024-05-27 11:03:28,0,0,0,1.0,0.0,eyes-chubby,mouth-nut-cracker,ears-belieber,horn-imp,back-ronin,tail-nut-cracker,0.0,0.0"
"0x85ba4ad0de2f5335cb7a6da6cbddbd6a39c798ed2a35b597efdfb6811243e012,6862510,Beast,0.0,""0,00081051"",""3,19"",2024-05-27 11:03:16,0,0,0,1.0,0.0,eyes-bookworm,mouth-square-teeth,ears-belieber,horn-imp,back-goldfish,tail-nut-cracker,0.0,0.0"
"0x0b54ebe9c1402017dc43feb5c65b2c650c448e54cd74e658b4a296af3f892ce9,3645274,Aquatic,3.0,""0,000999"",""3,93"",2024-05-27 11:03:13,0,0,0,1.0,0.0,eyes-telescope,mouth-risky-fish,ears-inkling,horn-shoal-star,back-goldfish,tail-koi,0.0,0.0"
"0x88d03a87a27f5cd07921c1b71f832e29b1a8722bf38e4b9d760a89d937198c1e,935308,Bird,2.0,""0,001"",""3,93"",2024-05-27 11:03:01,0,0,0,1.0,0.0,eyes-mavis,mouth-peace-maker,ears-risky-bird,horn-trump,back-raven,tail-the-last-one,0.0,0.0"
"0x487d501c409bc430cf85e67ed1a01dba69d586acc07273a29010395b3ca038d5,1595473,Aquatic,0.0,""0,0009"",""3,54"",2024-05-27 11:02:58,0,0,0,1.0,0.0,eyes-clear,mouth-lam,ears-gill,horn-oranda,back-goldfish,tail-koi,0.0,0.0"
"0xe3819b4faed6300f3658bf6234b91e8ef0b951469a011a3eae302d26d38fd204,11901837,Reptile,3.0,""0,02"",""78,68"",2024-05-27 11:02:58,0,0,0,35.0,0.0,eyes-gecko,mouth-silence-whisper,ears-small-frill-2,horn-scaly-spoon,back-green-thorns-2,tail-snake-jar-2,0.0,0.0"
"0x6be7a7b52bd58df4558acccd2c2d85a060030a30a976dfa353c4376f196d69f9,12005358,Reptile,0.0,""0,005"",""19,67"",2024-05-27 11:02:58,0,0,0,1.0,0.0,eyes-gecko,mouth-silence-whisper,ears-rosa,horn-watermelon,back-green-thorns,tail-hare,0.0,0.0"
"0xd41dc368348c6242160306cd323b27a7db0ea02d5dd3442c0e5dd3b77b9c5576,2933926,Plant,3.0,""0,000999"",""3,93"",2024-05-27 11:02:55,0,0,0,1.0,0.0,eyes-confused,mouth-serious,ears-lotus,horn-cactus,back-pumpkin,tail-carrot,0.0,0.0"
"0x0fb04dbc199af9efb3c2c9ed7ff22ca47303624a84e674b34d6789a07ed37813,7747712,Aquatic,1.0,""0,00083585"",""3,29"",2024-05-27 11:02:52,0,0,0,1.0,0.0,eyes-clear,mouth-risky-fish,ears-owl,horn-merry,back-hero,tail-koi,0.0,0.0"
